EventID,SubRun,Field,galactic_l,galactic_b,ra_deg,dec_deg,SourceID,Source_mul,Source_mub,Source_Vr,Source_U,Source_V,Source_W,Source_iMass,Source_CL,Source_age,Source_Teff,Source_logg,Source_pop,Source_Mass,Source_Mbol,Source_Radius,Source_[Fe/H],Source_l,Source_b,Source_RA2000.0,Source_DEC2000.0,Source_Dist,Source_x,Source_y,Source_z,Source_Av,Source_[alpha/Fe],LensID,Lens_mul,Lens_mub,Lens_Vr,Lens_U,Lens_V,Lens_W,Lens_iMass,Lens_CL,Lens_age,Lens_Teff,Lens_logg,Lens_pop,Lens_Mass,Lens_Mbol,Lens_Radius,Lens_[Fe/H],Lens_l,Lens_b,Lens_RA2000.0,Lens_DEC2000.0,Lens_Dist,Lens_x,Lens_y,Lens_z,Lens_Av,Lens_[alpha/Fe],u0lens1,alpha,t0lens1,tref,tcroin,ucroin,rcroin,tE_ref,tE_helio,rE,thetaE,rho,piE,piEN,piEE,murel_helio_alpha,murel_helio_delta,murel_helio_l,murel_helio_b,murel_helio_lambda,murel_helio_beta,murel_helio,murel_ref_alpha,murel_ref_delta,murel_ref_l,murel_ref_b,murel_ref_lambda,murel_ref_beta,murel_ref,vtilde_helio,vtilde_ref,v_ref,vtilde_helio_N,vtilde_helio_E,vtilde_ref_N,vtilde_ref_E,v_ref_N,v_ref_E,piEll,piErp,vt,LDgamma,Planet_mass,Planet_semimajoraxis,Planet_inclination,Planet_orbphase,Planet_q,Planet_s,Planet_period,u0max,t0range,weight_scale,raw_weight,weight,Source_R062,Source_Z087,Source_Y106,Source_J129,Source_W146,Source_H158,Source_F184,Source_K213,Source_2MASS_Ks,Source_2MASS_J,Source_2MASS_H,Source_Bessell_U,Source_Bessell_B,Source_Bessell_V,Source_Bessell_I,Source_Bessell_R,Source_Kepler_Kp,Source_TESS,Source_DECam_z,Source_DECam_u,Source_DECam_g,Source_DECam_r,Source_DECam_i,Source_DECam_Y,Source_Gaia_G_EDR3,Source_Gaia_BP_EDR3,Source_Gaia_RP_EDR3,Source_VISTA_Z,Source_VISTA_Y,Source_VISTA_J,Source_VISTA_H,Source_VISTA_Ks,Lens_R062,Lens_Z087,Lens_Y106,Lens_J129,Lens_W146,Lens_H158,Lens_F184,Lens_K213,Lens_2MASS_Ks,Lens_2MASS_J,Lens_2MASS_H,Lens_Bessell_U,Lens_Bessell_B,Lens_Bessell_V,Lens_Bessell_I,Lens_Bessell_R,Lens_Kepler_Kp,Lens_TESS,Lens_DECam_z,Lens_DECam_u,Lens_DECam_g,Lens_DECam_r,Lens_DECam_i,Lens_DECam_Y,Lens_Gaia_G_EDR3,Lens_Gaia_BP_EDR3,Lens_Gaia_RP_EDR3,Lens_VISTA_Z,Lens_VISTA_Y,Lens_VISTA_J,Lens_VISTA_H,Lens_VISTA_Ks,Obs_0_fs,Obs_1_fs,Obs_2_fs,NumObsGroups,ErrorFlag,ObsGroup_0_flatlc,ObsGroup_0_flatchi2,ObsGroup_0_FiniteSourceflag,ObsGroup_0_chi2,ObsGroup_0_t0_err,ObsGroup_0_tE_err,ObsGroup_0_u0_err,ObsGroup_0_alpha_err,ObsGroup_0_s_err,ObsGroup_0_q_err,ObsGroup_0_rs_err,ObsGroup_0_piEN_err,ObsGroup_0_piEE_err,ObsGroup_0_Fbase0_err,ObsGroup_0_fs0_err,ObsGroup_0_Fbase1_err,ObsGroup_0_fs1_err,ObsGroup_0_Fbase2_err,ObsGroup_0_fs2_err,LCOutput
10,1,881,1.420968985558,-2.251971584558,269.4452968879,-28.86325260187,39589,-10.984241,0.041821666,64.768442,88.838792,-209.33475,6.8675318,0.33661648,0.0,10.0,3069.4173,4.8600025,0.0,0.33660152,9.7300762,0.35690286,0.4578877,1.4019357,-2.2050355,269.38682,-28.856267,8.769971,0.58213361,0.21440682,-0.338641,1.2730312,0.0,17086,-8.0968077,5.0591079,69.632666,97.481087,-55.334263,194.05092,0.12489981,0.0,10.0,2820.4659,5.1623273,0.0,0.1248988,11.996475,0.1488471,0.20504888,1.3950885,-2.1986304,269.37658,-28.858992,7.8914474,-0.29534585,0.19198754,-0.30213359,1.2730312,0.0,0.2841330678549,6.357610523701,370.3259049561,362.4969519675,362.4969519675,0.7545028924942,0.2813114874658,7.151178602688,7.170609934088,0.8968350121395,0.1136464537722,0.001665133028288,0.1116973116712,0.09600830295792,-0.05708498224331,-2.904895980595,5.007195977566,2.887431648426,5.017287184476,-2.924245805631,4.995920203935,5.788819587432,-2.947198136044,5.000681280413,2.86066210085,5.050683366252,-2.966522440804,4.989241899284,33.69279012137,2161.786749378,2167.660801346,15.98362689741,1865.685039013,-1092.035386327,1863.191081431,-1107.823245725,2.493957582196,15.78785939809,0.0649947985845,0.09084033020382,216.554955231,0.36,3.00374072e-06,2.628056712807,79.19264503461,279.5123146028,2.404939615112e-05,0.7267640163546,12.05501470124,0.2813114874658,432.0,1.0,1.315741813974,0.438965248283,28.166351,25.327969,24.308633,23.812598,23.8586,23.57663,23.639609,23.605403,21.770898,22.943477,22.118377,33.034246,31.756297,29.608818,25.540317,27.776754,27.808274,25.85862,24.981135,32.497621,30.691676,28.341412,26.196963,24.569755,27.484732,29.92618,25.790007,24.773475,23.851541,22.866812,22.133114,21.798012,30.788678,27.522759,26.350477,25.786978,25.837901,25.502303,25.634041,25.478802,23.644297,24.888437,24.000623,36.767868,35.092461,32.644756,27.888954,30.40789,30.284899,28.10526,27.124926,35.139788,33.679382,31.17247,28.581429,26.671978,29.892663,32.958778,28.090358,26.984711,25.977939,24.801793,24.024326,23.682849,0.008225634924598,0.003924788336197,0.006569293383242,1,0,0,385.1429151066,0,-10.39727311418,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
11,1,881,1.320203202963,-2.225041401386,269.3611832644,-28.9370148856,6807,-11.690106,-2.7531218,-162.55478,-143.37759,-170.22079,-82.584375,0.66503309,0.0,10.0,4345.0473,4.6331238,0.0,0.66498482,6.9164894,0.65071417,0.013929742,1.3943586,-2.2018067,269.3793,-28.861211,7.4327804,-0.75351612,0.18073386,-0.28399661,1.2730312,0.0,1268,-1.5939989,-2.5610567,-143.04621,-132.08621,190.0875,-69.847511,0.89909258,0.0,10.0,6031.0875,4.1928146,0.0,0.89862957,4.0627356,1.2570101,-0.52180405,1.4020662,-2.195901,269.37786,-28.851589,6.8753554,-1.3103128,0.16810423,-0.26071509,1.2730312,0.0,0.8509896388558,209.318883419,1401.17810934,1390.214529634,1390.214529634,-0.149160861969,0.06716869149795,10.20657665556,10.22094392342,1.942801606531,0.2825747170148,0.00144065043187,0.03860172271322,0.03380383046948,0.01863850965123,4.881180121245,8.839816072819,10.09610703634,0.1920684462345,4.841742742855,8.861478137948,10.09793382714,4.921973115218,8.833443334651,10.1109822394,0.1535534039406,4.882563727846,8.855287230629,102.2555404934,4388.478523215,4394.655956509,17.94332439824,3851.125107178,2104.181350926,3848.434590061,2121.92181338,2.690517116724,-17.74046245466,-0.02096113212447,0.03241487214982,329.116092348,0.36,3.00374072e-06,4.316215724318,-87.13235356148,185.6992262366,3.342579434594e-06,2.210690893413,9.459400979966,0.06716869149795,432.0,1.0,5.706832049514,0.4540110317565,23.365863,21.960068,21.433262,21.034791,21.008193,20.730426,20.740643,20.925541,19.091036,20.221946,19.30942,27.771859,26.138296,24.119173,21.844942,22.957368,23.344973,22.164461,21.792449,27.950248,25.232592,23.186871,22.386831,21.576576,23.172452,24.447754,21.984693,21.413398,20.89095,20.158487,19.315131,19.096286,20.061884,19.121726,18.794174,18.614113,18.664789,18.571825,18.69914,18.910312,17.075807,17.7468,17.215681,22.356364,21.881392,20.507813,18.912312,19.741212,20.043805,19.192269,19.009563,22.729328,21.249852,19.946747,19.422652,18.867754,19.854398,20.754413,19.005401,18.589737,18.220032,17.701982,17.215452,17.078108,0.08988260508365,0.06310961333891,0.07055187330694,1,0,0,384945.7532062,0,-9.077456817984,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
12,1,881,1.335667106509,-2.186040222645,269.3314245298,-28.90413031146,32036,-11.871325,3.1146844,-34.051859,-4.5957786,-226.20372,132.66604,0.30476819,0.0,10.0,3685.258,4.9656175,0.0,0.30476213,9.307593,0.30076184,-0.44053628,1.4019376,-2.1942444,269.37615,-28.850872,8.3735673,0.18623832,0.20471737,-0.3209902,1.2730312,0.0,2308,-2.5897957,-0.61389986,-151.386,-137.02317,154.99538,-6.6964739,0.9084107,0.0,10.0,5645.7406,4.3709289,0.0,0.90813938,4.7831215,1.0294636,-0.067969806,1.4015607,-2.1952045,269.37688,-28.851678,7.0792771,-1.1066135,0.17302786,-0.26886607,1.2730312,0.0,-0.6426998053502,145.5836963654,351.7701216432,343.5093936324,343.5093936324,-0.7329143285751,0.1203218260445,14.72498013805,14.67570227433,2.84514386338,0.4018975134311,0.0004155754191754,0.05432714923749,0.03375914555685,0.04256476518841,7.871050724451,6.172170381948,9.281530538075,-3.728581178069,7.842183458911,6.208807077648,10.00245603493,7.839397748237,6.158283170398,9.253673262746,-3.708118095235,7.810595584839,6.194772414864,99.38060866187,2171.680143769,2164.412510322,7.504651939532,1348.023225489,1702.65323257,1344.976094026,1695.795041075,3.04713146319,6.858191494815,-0.04130069623026,0.03529435698761,335.6734622888,0.36,3.00374072e-06,8.039412710945,-56.35204757802,278.5651365179,3.307576773072e-06,1.604381729181,23.91990848326,0.1203218260445,432.0,1.0,8.039911120982,1.14033737642,26.376328,24.586584,23.958832,23.541577,23.530969,23.261446,23.262602,23.352997,21.518492,22.715367,21.836317,31.366355,29.61343,27.322735,24.544299,25.943733,26.301706,24.904605,24.382474,31.292132,28.604061,26.220979,25.11539,24.13545,26.102778,27.654813,24.738354,24.027422,23.439854,22.651202,21.842632,21.531335,20.80893,19.802247,19.445496,19.230053,19.275931,19.154169,19.266443,19.471293,17.636788,18.371278,17.790249,23.521517,22.827071,21.299243,19.605256,20.472244,20.797969,19.891183,19.683517,23.923,22.112546,20.678848,20.119439,19.5276,20.620607,21.584045,19.704416,19.269621,18.872886,18.322664,17.790938,17.639557,0.01581782893997,0.01061175062288,0.0147310361154,1,0,0,21727.48119832,0,-2.916462477006,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
13,1,881,1.368359541893,-2.284591583908,269.447593668,-28.92508656243,33099,-8.4285852,-4.3486485,18.284601,32.325962,-90.238566,-166.30578,0.71257883,0.0,10.0,5463.8977,4.5809447,0.0,0.71245268,5.7201816,0.71389724,-0.75212234,1.396345,-2.204581,269.38318,-28.860879,8.4148961,0.2274797,0.20490583,-0.32417531,1.2730312,0.0,2843,-7.6239466,-6.604852,-143.03987,-132.75035,-16.786159,-210.43095,1.447624,2e-50,10.0,2e-50,2e-50,0.0,0.55179101,2e-50,2e-50,2e-50,1.3974118,-2.2031279,269.38235,-28.859229,7.1599166,-1.0260914,0.17447996,-0.27311171,1.2730312,0.0,-2.656947221704,84.34309244156,1616.515303086,1620.458341241,1620.458341241,0.9360504150391,0.04959394785808,46.26991783557,46.65675256861,2.190829800789,0.305985379884,0.001289256179187,0.06807368079499,-0.01149232185966,0.06709659123422,2.356574903329,-0.4294790274514,0.8046393430073,-2.256203235018,2.358212246783,-0.4203956578567,2.395390888774,2.379158938922,-0.4169454110045,0.8267757191996,-2.269511542723,2.380747821116,-0.4077751153027,5.834240732409,545.1523998534,549.7100885834,5.878233547886,-95.67528324607,536.6911395222,-92.80305095487,541.8198734117,-2.872232291195,-5.128733889461,0.06702054364474,0.01192781398838,81.30285602872,0.36,3.00374072e-06,6.850548802368,86.78404319264,346.8353013634,5.443620257604e-06,3.045004484692,24.13790393175,0.04959394785808,432.0,1.0,1.465905192234,0.08670494470247,22.178792,21.124567,20.746252,20.51054,20.545338,20.400164,20.497569,20.703625,18.86912,19.657265,19.027297,24.801947,24.211966,22.682301,20.940054,21.838877,22.164678,21.231026,20.997318,25.209298,23.501494,22.048079,21.457385,20.836803,21.983524,22.964327,21.044934,20.587458,20.180305,19.607475,19.028602,18.872443,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.6746988976851,0.7766255497555,0.2705163303285,1,0,0,56638.99094868,0,-10.09206490821,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
14,1,881,1.380726402998,-2.103100204468,269.2751562332,-28.82364292069,29546,-12.329041,-6.7837035,163.70413,177.50301,-233.97082,-264.65151,0.91780166,0.0,10.0,5719.962,4.3272537,0.0,0.91748592,4.6063286,1.0879906,-0.11874346,1.4009975,-2.195265,269.37662,-28.852196,8.272085,0.084866435,0.20210059,-0.3170412,1.2730312,0.0,12912,-3.5644567,-3.1612856,-37.954882,-26.510504,114.04152,-106.39048,0.17499028,0.0,10.0,3606.4627,5.1264368,0.0,0.17498769,10.416973,0.18841681,-0.65301443,1.3990313,-2.200714,269.38089,-28.856621,7.7268911,-0.45974309,0.18851504,-0.29575959,1.2730312,0.0,11.62769374446,205.984275341,2905.262835036,1802.447678447,1802.447678447,0.6271113157272,0.0175127281716,4.249533100644,4.246776993735,0.8520206111289,0.1102669366117,0.005546484431798,0.07735455619025,0.07673866599436,0.009741894312586,1.25180418181,9.40068272438,8.764583093202,3.622420819895,1.204269012081,9.406890322556,9.483662235342,1.241091673928,9.395898820638,8.755079010184,3.629299480093,1.193580823045,9.402052329658,89.82322319077,5270.675937781,5267.257551332,6.520309117198,5228.008889611,669.2890939256,5225.320108408,663.3489856246,2.688781202877,5.940108300938,-0.006576856967403,0.07707445955582,347.378003228,0.36,3.00374072e-06,23.9552365427,-30.83366959624,320.0924672176,1.716544015182e-05,26.55229862092,280.2807164433,0.0175127281716,432.0,1.0,2.091450814842,0.04329255567187,20.972826,19.98013,19.629675,19.421866,19.469061,19.353703,19.469415,19.675278,17.840773,18.561218,17.991645,23.608124,22.953729,21.454269,19.780419,20.639075,20.960725,20.065053,19.862988,24.004994,22.254307,20.845409,20.29372,19.709841,20.781339,21.73243,19.878233,19.447936,19.056636,18.513415,17.992128,17.843443,27.363341,25.533951,24.893022,24.46163,24.449226,24.168493,24.174514,24.250863,22.416358,23.637202,22.739756,32.547735,30.707426,28.34547,25.498381,26.927274,27.281846,25.861235,25.32655,32.414702,29.664396,27.211456,26.069964,25.077648,27.080146,28.676816,25.696332,24.973043,24.379302,23.571928,22.746743,22.430644,0.4155168749319,0.47242361272,0.1853956353397,1,0,1,-1.530316109413,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
15,1,881,1.44923542738,-2.105168390274,269.3162979182,-28.76540632717,45696,-2.7129091,3.5028845,122.17932,142.70706,147.3531,133.6015,0.3642594,0.0,12.0,4001.9413,4.9398808,2.0,0.36424744,8.691611,0.33869869,-1.2657085,1.3926572,-2.2025314,269.37905,-28.863046,7.8820126,-0.30478368,0.19142339,-0.30228827,1.2730312,0.0,15830,-6.5052916,1.2755123,2.7822332,23.506568,3.6208557,55.097732,0.13375019,0.0,10.0,2779.8402,5.1445861,0.0,0.13374903,11.975684,0.15470373,0.2643516,1.39707,-2.202967,269.382,-28.859445,7.8527238,-0.33405699,0.19131619,-0.30116143,1.2730312,0.0,14.97381347035,303.1924653053,1579.381649691,1621.05173707,1621.05173707,-0.7194180488586,0.02130472534043,1.885800417408,1.885683710199,0.178305530581,0.02270620171068,0.00880004419867,0.02084009237023,-0.02083860641844,0.0002488624866234,0.03100172028564,-4.397998503522,-3.792381760576,-2.227373458962,0.05196898299965,-4.397800719501,4.398107768534,0.03155092392823,-4.397722403581,-3.791867913421,-2.227710826595,0.05251686408433,-4.397522004351,19.34095779976,44059.8668824,44057.14013357,6.15800972861,-44056.79089149,520.6208200172,-44053.99874699,526.1094457919,-2.79214450248,-5.48862577472,0.000129616442327,0.02083968928697,163.7222235601,0.36,3.00374072e-06,4.253386532365,-44.11648241284,289.1030260998,2.24580374153e-05,17.96733079304,23.98568248147,0.02130472534043,432.0,1.0,0.1997264015563,0.005032433690597,25.382711,23.840186,23.276312,22.902986,22.890538,22.647185,22.64148,22.77316,20.938655,22.075279,21.233387,29.846838,28.347433,26.21643,23.75666,24.964967,25.35115,24.084996,23.65552,29.941413,27.390675,25.199622,24.303719,23.428242,25.1693,26.55084,23.908158,23.28524,22.740247,22.01488,21.237805,20.94703,30.892951,27.549208,26.319859,25.746319,25.802619,25.465389,25.603947,25.428458,23.593953,24.838711,23.956474,36.916974,35.289173,32.838571,27.961905,30.519603,30.370962,28.136699,27.133985,35.149574,33.847016,31.332847,28.666336,26.655741,29.960332,33.148089,28.139062,27.017691,25.962323,24.749955,23.981567,23.634115,0.0700476744651,0.07365317611264,0.02501246804307,1,0,1,-0.375321523461,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
16,1,881,1.359713733196,-2.174508309364,269.333746423,-28.87755484097,44828,-7.7158505,0.071200838,30.186811,51.841374,-108.90587,9.8196907,0.84377017,0.0,10.0,4893.4665,4.5258771,0.0,0.84365858,5.8716796,0.83005715,0.35249024,1.3957803,-2.1948103,269.37319,-28.856484,9.7151612,1.5263592,0.23647365,-0.37523814,1.2730312,0.0,4243,-6.080758,5.073876,-50.757111,-25.580209,34.278664,185.16587,0.096055891,2e-50,10.0,2e-50,2e-50,0.0,0.096055891,2e-50,2e-50,2e-50,1.3964009,-2.1987154,269.37741,-28.857899,7.295996,-0.89013821,0.17766801,-0.27806408,1.2730312,0.0,-0.05353824000532,180.0036907196,522.2909161257,515.2330908179,515.2330908179,-0.6852318048477,0.07848339928919,11.31629185861,11.34108437807,1.192315178887,0.1634204814376,0.002431109111931,0.2088451733063,0.1552119988293,-0.1397338249414,-3.514126365687,3.918061018672,1.635090839567,5.002675704702,-3.532294638623,3.901689486108,5.263106141819,-3.510892771351,3.936423071189,1.652608382258,5.009059810205,-3.529146402887,3.920066366059,27.82179464732,731.0257001527,732.6272821128,2.589664984911,541.930033616,-490.622474973,544.482513306,-490.1851968389,-2.552479689935,-0.4372781340752,-0.1384039670969,-0.15639900353,182.0321760504,0.36,3.00374072e-06,4.983981192271,-75.97063640504,17.75108566856,3.127076006197e-05,3.993042950612,35.90011167285,0.07848339928919,432.0,1.0,1.720171783778,0.1600271197416,22.673158,21.483526,21.04096,20.724126,20.745951,20.545071,20.60568,20.79759,18.963085,19.889856,19.153999,26.457007,25.138503,23.292967,21.321884,22.294567,22.667387,21.622396,21.341524,26.770216,24.273283,22.507435,21.848338,21.151338,22.502318,23.62507,21.437654,20.942683,20.473407,19.830658,19.157572,18.96691,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.05550819661723,0.1032162616925,0.007717253015674,1,0,0,27004591.58354,0,-10.29105914594,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
17,1,881,1.463210892677,-2.296776201203,269.5136801505,-28.84904264129,36726,-9.5830886,2.4533917,75.053319,101.48664,-142.94295,104.63519,0.17147339,0.0,10.0,3248.9572,5.0941768,0.0,0.1714714,10.811664,0.19357817,-0.053355775,1.4038335,-2.20177,269.38467,-28.852993,8.5979724,0.41034083,0.21048678,-0.33117645,1.2730312,0.0,10356,1.912152,3.0768762,93.401935,109.00258,317.03813,115.07656,0.34775233,0.0,10.0,3129.8779,4.8626365,0.0,0.34774105,9.6159923,0.3617628,0.42676052,1.3970561,-2.1959501,269.37505,-28.855949,7.6208589,-0.56562478,0.18566628,-0.29083464,1.2730312,0.0,-2.631474678258,59.7337603569,483.1146195024,500.7577608526,500.7577608526,0.762707233429,0.05271267625257,6.522599945181,6.520920389555,1.566312915142,0.2055297094062,0.0005093762336976,0.07255551649047,0.0649238942101,0.03239121692366,5.194843034815,10.27340718638,11.49524039582,0.6234882645125,5.159967860576,10.2909679356,11.51213661201,5.172981838374,10.28111399801,11.49101253956,0.6462793172891,5.138080649958,10.29860055419,132.4610461402,3659.589167855,3658.64683142,7.368644246784,3271.392275223,1640.30041733,3273.818605735,1633.342699437,-2.426330512499,6.957717893087,0.03378835431544,-0.06420786623034,415.8927027915,0.36,3.00374072e-06,6.071334694657,75.37762686797,30.12459248024,8.637866366367e-06,3.388439871703,25.36859447035,0.05271267625257,432.0,1.0,4.732151747219,0.2949547583968,28.651447,26.211118,25.410254,24.937294,24.952728,24.655263,24.710766,24.71277,22.878265,24.094498,23.208725,33.928028,32.186862,29.844722,26.289798,28.229675,28.399471,26.684528,25.942063,33.458975,31.079757,28.661789,26.917021,25.632955,28.136516,30.17671,26.560757,25.644516,24.931047,24.023166,23.220765,22.901587,27.620856,24.865136,23.892635,23.406038,23.44601,23.16361,23.224763,23.20637,21.371865,22.543565,21.71005,32.443808,31.137934,28.9992,25.046863,27.227895,27.286078,25.385841,24.53508,31.980661,30.09024,27.762606,25.69897,24.142825,26.975251,29.318969,25.304727,24.308813,23.426568,22.468704,21.723859,21.397595,0.005937433164571,0.004873000820341,0.001692913440521,1,0,1,4.03813673753,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
18,1,881,1.499532985687,-2.147436535358,269.3867211697,-28.74301889128,32134,-4.9193193,0.20468146,-93.171614,-75.07812,48.141236,19.664747,0.52146941,0.0,10.0,3618.479,4.7680804,0.0,0.52145506,8.3111316,0.49362677,0.51184662,1.3969092,-2.2043687,269.38329,-28.860284,8.3728846,0.1855145,0.20396523,-0.32244098,1.2730312,0.0,7934,-11.34568,3.2549584,-124.05116,-96.401461,-162.45727,128.95439,0.090313282,2e-50,10.0,2e-50,2e-50,0.0,0.090313282,2e-50,2e-50,2e-50,1.4000503,-2.2028833,269.38361,-28.856823,7.5349509,-0.65148366,0.18396582,-0.28827551,1.2730312,0.0,-6.476155261286,136.1958253384,1661.666285722,1617.731451988,1617.731451988,-0.4735109806061,0.03342496430009,5.084964574669,5.075600324709,0.7448395901727,0.09885128649912,0.002773283230272,0.1343605581221,-0.07679692830032,-0.1102496774713,-5.854164438292,-4.041170620828,-6.426361707221,3.050274817974,-5.836829355267,-4.066168261975,7.113529451489,-5.843565866926,-4.033464617891,-6.414389660214,3.044947315114,-5.826263834557,-4.058417006052,50.41609886488,2538.94009435,2534.264492519,4.677005617223,-1451.284865144,-2083.26403581,-1448.518309585,-2079.493021108,-2.7665555584,-3.771014702414,-0.1111181338482,0.07553489199684,254.0896678664,0.36,3.00374072e-06,11.96409015804,60.76666484973,68.00478331667,3.325912483172e-05,9.439033631159,137.7008056437,0.03342496430009,432.0,1.0,1.406339689039,0.05549504303185,25.901287,23.641946,22.880138,22.422092,22.403201,22.103767,22.103985,22.206352,20.371847,21.601133,20.666571,30.498055,29.046613,26.979739,23.682582,25.498882,25.705564,24.080072,23.389565,30.352945,28.075033,25.891377,24.302337,23.08063,25.456308,27.304456,23.944301,23.084837,22.376423,21.533872,20.674337,20.384425,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.1247030032739,0.1052792721906,0.04799579332979,1,0,1,-3.848868014531,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
19,1,881,1.429259717464,-2.119281983376,269.3188448033,-28.78975169907,38428,-7.7432169,-1.4409788,-116.67657,-98.244027,-76.087538,-46.818102,1.0280872,0.0,10.0,5619.226,4.1185174,0.0,1.0275911,4.038391,1.4643536,0.13224883,1.4012844,-2.1950516,269.37657,-28.851841,8.6871866,0.49950568,0.21228568,-0.3337714,1.2730312,0.0,21703,-0.70267331,3.5594207,-132.20101,-113.01479,215.71096,148.7784,0.18014362,0.0,10.0,3597.9385,5.1160117,0.0,0.18014093,10.368995,0.19353998,-0.59413323,1.3974277,-2.1970405,269.37634,-28.856173,8.0463124,-0.14065233,0.19608356,-0.30817328,1.2730312,0.0,-2.637140508305,58.49559903145,121.5103439299,129.9090890586,129.9090890586,0.8102278709412,0.07120850255845,4.902369366167,4.906017753536,0.9333129976264,0.115992637525,0.006757551093263,0.07904352944653,0.07864525448083,-0.007924865614668,-0.8070395163176,8.59778671644,7.040541929929,5.000401837373,-0.8478696187873,8.593856312031,8.635580420695,-0.8255912134787,8.60248137563,7.035324998326,5.01881348904,-0.866443406142,8.598462798303,74.68428666984,4464.946197813,4468.269050927,9.894343994641,4443.373137143,-438.3830670575,4445.754877844,-447.9864703249,-2.381740701096,9.603403267437,-0.006387153170226,-0.07878504821186,329.3895888279,0.36,3.00374072e-06,3.248425160681,-13.73069532129,33.5012804651,1.667439332083e-05,3.450532175737,13.79429398492,0.07120850255845,432.0,1.0,2.003310797185,0.168848338984,20.495078,19.484823,19.126677,18.909256,18.957495,18.837392,18.949903,19.151307,17.316802,18.050514,17.474492,23.32931,22.550036,20.991495,19.287179,20.154239,20.48582,19.573371,19.366614,23.717024,21.818931,20.360783,19.801516,19.208731,20.311104,21.284092,19.386545,18.952738,18.552076,18.001267,17.475146,17.31954,27.417288,25.571794,24.928318,24.496539,24.485627,24.205185,24.213024,24.287657,22.453152,23.671461,22.776249,32.594757,30.758019,28.4001,25.538703,26.981337,27.331957,25.904385,25.363111,32.45528,29.716882,27.269345,26.112279,25.113017,27.128948,28.731613,25.740387,25.010718,24.415237,23.606077,22.783344,22.467706,0.5808733608085,0.6504517775894,0.3647137006907,1,0,0,51507.43369031,0,-4.599619331959,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
